Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,EventName,Session,Date
0 days 00:53:50.056000,20.3,38,1017.7,FALSE,31,37,3.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:54:50.059000,20.2,39,1017.8,FALSE,31,58,3.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:55:50.057000,20.2,39,1017.8,FALSE,30.9,54,2.7,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:56:50.050000,20.2,39,1017.7,FALSE,31,77,2.4,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:57:50.052000,20.1,39,1017.8,FALSE,31,51,1.6,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:58:50.059000,20.1,39,1017.9,FALSE,30.8,61,2.7,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:59:50.057000,20.1,39,1017.8,FALSE,30.7,37,2.7,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:00:50.062000,20.1,38,1017.8,FALSE,30.6,72,3.6,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:01:50.052000,20,38,1017.8,FALSE,30.6,46,2.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:02:50.064000,20.1,38,1017.8,FALSE,30.7,61,2.8,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:03:50.053000,20.1,38,1017.8,FALSE,30.4,49,3.3,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:04:50.056000,20.1,38,1017.7,FALSE,30.2,53,3.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:05:50.067000,20,38,1017.8,FALSE,30.2,53,2.5,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:06:50.086000,20,38,1017.8,FALSE,30.2,85,2.9,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:07:50.097000,20,38,1017.8,FALSE,30,77,3,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:08:50.105000,20,39,1017.9,FALSE,29.9,81,3.1,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:09:50.111000,20,40,1017.9,FALSE,29.7,63,3.1,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:10:50.107000,20,41,1017.8,FALSE,29.7,49,2.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:11:50.120000,19.9,40,1017.9,FALSE,29.8,37,3.1,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:12:50.108000,19.9,39,1017.9,FALSE,29.7,60,2.9,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:13:50.114000,19.9,39,1018,FALSE,29.7,45,2.6,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:14:50.175000,19.9,39,1017.9,FALSE,29.5,44,2.8,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:15:50.130000,19.9,38,1018,FALSE,29.5,82,2.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:16:50.155000,20,38,1017.9,FALSE,29.4,63,1.9,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:17:50.154000,20,37,1018,FALSE,29.5,48,1.6,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:18:50.172000,20,37,1017.9,FALSE,29.5,82,2.3,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:19:50.168000,20,38,1017.9,FALSE,29.4,42,2.2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:20:50.161000,20,40,1018,FALSE,29.3,40,2.5,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 01:21:50.168000,20,40,1017.9,FALSE,29.2,57,2,1,Bahrain Grand Prix,FP3,02-03-2024
0 days 00:00:15.662000,18.2,48,1018.8,FALSE,22.2,53,2.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:01:15.661000,18.1,48,1018.8,FALSE,22.2,51,2.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:02:15.648000,18.1,48,1018.8,FALSE,22.2,57,2.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:03:15.646000,18.1,48,1018.8,FALSE,22.2,48,2.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:04:15.662000,18.1,48,1018.8,FALSE,22.2,45,2.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:05:15.662000,18.1,48,1018.8,FALSE,22.2,45,2.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:06:15.718000,18.1,48,1018.8,FALSE,22,40,3.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:07:15.667000,18.1,48,1018.8,FALSE,22,47,3.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:08:15.662000,18.1,48,1018.8,FALSE,22,60,2.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:09:15.662000,18.1,48,1018.8,FALSE,22,42,2.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:10:15.655000,18.1,48,1018.8,FALSE,22,37,2.8,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:11:15.660000,18.1,48,1018.7,FALSE,22,49,2.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:12:15.671000,18.1,48,1018.8,FALSE,22,45,2.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:13:15.661000,18.1,48,1018.9,FALSE,22,53,2.8,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:14:15.673000,18.1,48,1018.8,FALSE,21.9,59,2.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:15:15.667000,18.1,48,1018.9,FALSE,21.8,60,2.8,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:16:15.671000,18.1,48,1018.9,FALSE,21.8,73,2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:17:15.675000,18,48,1018.9,FALSE,21.8,52,2.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:18:15.672000,18.1,48,1018.8,FALSE,21.7,56,2.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:19:15.666000,18.1,48,1018.9,FALSE,21.7,56,2.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:20:15.671000,18.1,47,1018.9,FALSE,21.7,65,2.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:21:15.676000,18.1,47,1018.9,FALSE,21.7,52,2.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:22:15.698000,18.1,47,1019,FALSE,21.7,52,2.8,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:23:15.674000,18.1,47,1019,FALSE,21.7,102,2.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:24:15.665000,18.1,47,1019,FALSE,21.8,55,2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:25:15.659000,18.2,47,1019,FALSE,21.8,56,2.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:26:15.672000,18.2,47,1019,FALSE,21.8,46,2.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:27:15.673000,18.2,47,1019.1,FALSE,21.8,42,2.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:28:15.677000,18.2,47,1019,FALSE,21.7,43,2.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:29:15.677000,18.2,47,1019.1,FALSE,21.6,50,2.6,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:30:15.673000,18.2,47,1019.1,FALSE,21.6,48,2.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:31:15.676000,18.1,47,1019.1,FALSE,21.6,42,1.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:32:15.677000,18.1,47,1019.1,FALSE,21.6,50,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:33:15.667000,18.1,47,1019.1,FALSE,21.7,49,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:34:15.679000,18.1,47,1019.1,FALSE,21.7,19,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:35:15.682000,18.1,47,1019.1,FALSE,21.7,46,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:36:15.676000,18.2,47,1019.1,FALSE,21.7,33,2.6,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:37:15.683000,18.1,47,1019.1,FALSE,21.4,54,2.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:38:15.683000,18.2,46,1019.2,FALSE,21.5,53,1.8,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:39:15.700000,18.1,47,1019.2,FALSE,21.5,53,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:40:15.692000,18.1,47,1019.2,FALSE,21.4,48,2.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:41:15.712000,18.1,46,1019,FALSE,21.4,52,2.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:42:15.714000,18,46,1019.2,FALSE,21.4,48,2.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:43:15.732000,18,46,1019.2,FALSE,21.4,64,1.6,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:44:15.735000,18.1,46,1019.1,FALSE,21.3,63,1.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:45:15.729000,18.1,46,1019.2,FALSE,21.3,60,1.6,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:46:15.751000,18.1,46,1019.1,FALSE,21.3,62,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:47:15.755000,18,46,1019.1,FALSE,21.3,87,1.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:48:15.783000,18,46,1019.2,FALSE,21.4,69,2.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:49:15.783000,18.1,46,1019.2,FALSE,21.3,70,2.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:50:15.817000,18.1,46,1019.2,FALSE,21.2,45,2.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:51:15.781000,18,46,1019.3,FALSE,21.2,64,1.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:52:15.777000,18,46,1019.2,FALSE,21.2,66,1.4,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:53:15.812000,18,46,1019.2,FALSE,21.3,64,1.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:54:15.814000,18,46,1019.2,FALSE,21.3,70,1.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:55:15.822000,18,46,1019.2,FALSE,21.3,55,1.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:56:15.839000,18,46,1019.1,FALSE,21.2,33,0.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:57:15.828000,18,46,1019.1,FALSE,21.3,31,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:58:15.817000,18,47,1019.2,FALSE,21.3,43,1.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:59:15.835000,17.9,47,1019.2,FALSE,21.3,62,1.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:00:15.840000,18,47,1019.2,FALSE,21.1,60,1.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:01:15.853000,17.9,47,1019.2,FALSE,21.1,68,1.8,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:02:15.857000,17.9,47,1019.2,FALSE,21.1,83,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:03:15.864000,17.9,47,1019.3,FALSE,21,106,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:04:15.934000,17.9,47,1019.2,FALSE,21.1,43,1.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:05:15.885000,17.9,47,1019.2,FALSE,21.1,67,1.2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:06:15.888000,17.9,47,1019.2,FALSE,21.1,54,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:07:15.903000,17.9,47,1019.3,FALSE,21.1,42,1.5,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:08:15.918000,17.9,47,1019.2,FALSE,21,105,1.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:09:15.922000,17.9,46,1019.3,FALSE,21.1,84,1.1,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:10:15.914000,17.9,46,1019.2,FALSE,21.1,57,2.9,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:11:15.916000,17.9,46,1019.2,FALSE,21,69,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:12:16.056000,17.9,46,1019.2,FALSE,21,56,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:13:16.056000,17.9,46,1019.3,FALSE,20.9,72,2,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:14:16.077000,17.9,46,1019.2,FALSE,20.9,49,1.7,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:15:16.082000,17.9,47,1019.3,FALSE,20.8,43,1.6,1,Bahrain Grand Prix,Q,02-03-2024
0 days 01:16:16.077000,17.9,47,1019.3,FALSE,20.8,54,1.3,1,Bahrain Grand Prix,Q,02-03-2024
0 days 00:00:14.093000,18.9,46,1017.1,FALSE,26.5,162,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:01:14.084000,18.9,46,1017,FALSE,26.5,55,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:02:14.093000,18.9,46,1017,FALSE,26.5,55,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:03:14.090000,18.9,45,1017,FALSE,26.2,85,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:04:14.091000,18.9,46,1017,FALSE,26.2,178,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:05:14.093000,18.9,46,1017,FALSE,26.2,178,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:06:14.087000,18.9,46,1017,FALSE,26.1,56,1.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:07:14.097000,18.9,46,1017,FALSE,26.2,155,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:08:14.086000,18.9,46,1017,FALSE,26.2,15,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:09:14.100000,18.9,46,1017,FALSE,26,51,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:10:14.093000,18.9,46,1017,FALSE,25.8,147,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:11:14.093000,18.8,47,1017,FALSE,25.7,84,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:12:14.090000,18.8,47,1017.1,FALSE,25.7,64,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:13:14.099000,18.7,47,1017,FALSE,25.8,26,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:14:14.093000,18.8,46,1017,FALSE,25.8,143,1.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:15:14.091000,18.8,46,1017.1,FALSE,25.7,36,1.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:16:14.102000,18.7,46,1017.1,FALSE,25.6,216,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:17:14.102000,18.7,46,1017,FALSE,25.6,37,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:18:14.104000,18.7,46,1017,FALSE,25.6,27,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:19:14.121000,18.7,46,1017,FALSE,25.5,48,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:20:14.108000,18.7,46,1016.9,FALSE,25.5,147,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:21:14.111000,18.7,46,1017,FALSE,25.5,162,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:22:14.102000,18.7,46,1017,FALSE,25.4,140,1.2,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:23:14.105000,18.7,46,1017,FALSE,25.4,182,1.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:24:14.101000,18.7,46,1017,FALSE,25.4,144,1.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:25:14.101000,18.7,46,1017,FALSE,25.4,14,1.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:26:14.108000,18.7,46,1017,FALSE,25.4,180,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:27:14.100000,18.6,46,1017.1,FALSE,25.5,77,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:28:14.104000,18.6,46,1017.1,FALSE,25.3,0,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:29:14.105000,18.6,46,1017.1,FALSE,25.3,39,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:30:14.103000,18.6,46,1017,FALSE,25,332,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:31:14.109000,18.6,46,1017,FALSE,25,45,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:32:14.106000,18.6,46,1017,FALSE,24.9,35,1.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:33:14.112000,18.6,46,1017,FALSE,24.9,59,1.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:34:14.109000,18.6,46,1017,FALSE,24.9,36,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:35:14.108000,18.5,46,1017,FALSE,24.7,44,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:36:14.113000,18.5,47,1017,FALSE,24.7,53,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:37:14.113000,18.5,47,1017,FALSE,24.7,44,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:38:14.113000,18.5,47,1017.1,FALSE,24.6,39,1.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:39:14.111000,18.5,47,1017.1,FALSE,24.7,0,1.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:40:14.102000,18.5,47,1017,FALSE,24.7,26,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:41:14.117000,18.5,47,1017.1,FALSE,24.5,48,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:42:14.108000,18.5,47,1017,FALSE,24.5,30,1.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:43:14.107000,18.5,47,1017.1,FALSE,24.5,113,1.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:44:14.122000,18.4,48,1017.1,FALSE,24.3,40,1.2,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:45:14.117000,18.4,49,1017,FALSE,24.3,23,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:46:14.119000,18.4,49,1017,FALSE,24.3,43,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:47:14.114000,18.4,49,1017,FALSE,24.2,28,1.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:48:14.120000,18.4,49,1017,FALSE,24.1,22,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:49:14.118000,18.4,49,1017,FALSE,24.1,40,1.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:50:14.120000,18.4,49,1017,FALSE,24.2,57,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:51:14.116000,18.4,49,1017,FALSE,24.1,71,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:52:14.119000,18.4,49,1017,FALSE,24,42,2,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:53:14.125000,18.4,49,1017,FALSE,23.9,26,1.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:54:14.118000,18.3,49,1017.1,FALSE,23.8,30,1.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:55:14.130000,18.4,49,1017,FALSE,23.7,32,2.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:56:14.118000,18.3,49,1017,FALSE,23.7,37,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:57:14.122000,18.3,49,1017,FALSE,23.9,48,1.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:58:14.118000,18.3,49,1017,FALSE,23.9,34,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 00:59:14.135000,18.3,49,1017.1,FALSE,23.8,44,1.2,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:00:14.115000,18.2,49,1017.2,FALSE,23.8,58,1.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:01:14.131000,18.3,49,1017,FALSE,23.8,28,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:02:14.121000,18.3,49,1017,FALSE,23.8,33,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:03:14.127000,18.3,49,1017.1,FALSE,23.8,89,1.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:04:14.121000,18.3,49,1017,FALSE,23.8,32,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:05:14.127000,18.3,49,1017,FALSE,23.7,24,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:06:14.123000,18.3,49,1017,FALSE,23.6,37,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:07:14.127000,18.3,50,1017.1,FALSE,23.5,40,1.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:08:14.122000,18.3,50,1017.1,FALSE,23.5,236,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:09:14.126000,18.3,49,1017.1,FALSE,23.5,0,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:10:14.127000,18.3,50,1017.1,FALSE,23.5,13,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:11:14.135000,18.3,50,1017.2,FALSE,23.7,10,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:12:14.127000,18.2,50,1017.2,FALSE,23.7,126,1.1,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:13:14.142000,18.2,50,1017.2,FALSE,23.5,98,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:14:14.130000,18.2,50,1017.1,FALSE,23.5,221,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:15:14.132000,18.2,50,1017.2,FALSE,23.5,330,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:16:14.177000,18.2,50,1017.2,FALSE,23.5,330,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:17:14.141000,18.2,50,1017.2,FALSE,23.4,155,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:18:14.133000,18.2,50,1017.2,FALSE,23.5,157,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:19:14.137000,18.3,50,1017.2,FALSE,23.6,354,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:20:14.140000,18.3,50,1017.2,FALSE,23.5,42,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:21:14.145000,18.2,50,1017.1,FALSE,23.4,123,1,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:22:14.142000,18.2,50,1017.2,FALSE,23.3,0,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:23:14.142000,18.1,50,1017.1,FALSE,23.5,0,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:24:14.131000,18.1,50,1017.2,FALSE,23.3,179,0,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:25:14.135000,18.1,50,1017.2,FALSE,23.2,236,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:26:14.136000,18.1,50,1017.2,FALSE,23.3,150,0.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:27:14.137000,18.1,51,1017.1,FALSE,23.4,178,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:28:14.122000,18.1,50,1017.2,FALSE,23.4,20,0.4,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:29:14.144000,18.1,50,1017.1,FALSE,23.3,303,0,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:30:14.138000,18.1,50,1017.1,FALSE,23.3,71,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:31:14.139000,18.1,50,1017.1,FALSE,23.3,47,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:32:14.141000,18.1,50,1017.1,FALSE,23.2,27,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:33:14.145000,18.1,50,1017.2,FALSE,23.1,65,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:34:14.141000,18.1,50,1017.1,FALSE,23.1,94,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:35:14.144000,18.1,50,1017.2,FALSE,23.2,37,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:36:14.143000,18.1,50,1017.1,FALSE,23.2,71,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:37:14.151000,18.1,50,1017.1,FALSE,23,338,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:38:14.153000,18.1,50,1017.2,FALSE,23,25,0.3,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:39:14.151000,18.1,49,1017.2,FALSE,23,46,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:40:14.148000,18.1,49,1017.1,FALSE,23,47,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:41:14.154000,18.1,49,1017.2,FALSE,22.9,46,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:42:14.155000,18.1,49,1017.2,FALSE,22.9,29,0,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:43:14.147000,18.1,49,1017.2,FALSE,22.9,246,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:44:14.146000,18.1,49,1017.2,FALSE,22.9,0,0,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:45:14.166000,18.1,49,1017.3,FALSE,22.8,55,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:46:14.151000,18.1,49,1017.2,FALSE,22.8,0,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:47:14.178000,18,49,1017.3,FALSE,22.8,45,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:48:14.196000,18,49,1017.2,FALSE,22.7,28,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:49:14.206000,18,49,1017.3,FALSE,22.6,96,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:50:14.198000,18,49,1017.3,FALSE,22.7,53,0.5,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:51:14.211000,18,49,1017.2,FALSE,22.7,30,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:52:14.222000,18,49,1017.3,FALSE,22.7,82,0.8,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:53:14.241000,18,49,1017.3,FALSE,22.7,28,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:54:14.250000,18,49,1017.3,FALSE,22.7,27,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:55:14.254000,17.9,49,1017.3,FALSE,22.7,29,0,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:56:14.267000,18,49,1017.4,FALSE,22.7,328,0.6,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:57:14.264000,18,49,1017.4,FALSE,22.6,132,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:58:14.274000,18,50,1017.4,FALSE,22.6,41,0.7,1,Bahrain Grand Prix,R,02-03-2024
0 days 01:59:14.291000,18,50,1017.5,FALSE,22.6,13,0.9,1,Bahrain Grand Prix,R,02-03-2024
0 days 02:00:14.284000,17.9,50,1017.4,FALSE,22.5,156,0.4,1,Bahrain Grand Prix,R,02-03-2024
